time,qty
2018-05-01,0
2018-05-02,59
2018-05-03,55
2018-05-04,73
2018-05-05,128
2018-05-06,83
2018-05-07,39
2018-05-08,58
2018-05-09,74
2018-05-10,37
2018-05-11,58
2018-05-12,135
2018-05-13,118
2018-05-14,56
2018-05-15,55
2018-05-16,69
2018-05-17,47
2018-05-18,58
2018-05-19,132
2018-05-20,106
2018-05-21,63
2018-05-22,49
2018-05-23,52
2018-05-24,73
2018-05-25,54
2018-05-26,98
2018-05-27,97
2018-05-28,57
2018-05-29,54
2018-05-30,60
2018-05-31,57
2018-06-01,67
2018-06-02,168
2018-06-03,116
2018-06-04,77
2018-06-05,62
2018-06-06,78
2018-06-07,55
2018-06-08,74
2018-06-09,115
2018-06-10,114
2018-06-11,67
2018-06-12,66
2018-06-13,95
2018-06-14,89
2018-06-15,86
2018-06-16,132
2018-06-17,112
2018-06-18,83
2018-06-19,46
2018-06-20,57
2018-06-21,71
2018-06-22,59
2018-06-23,108
2018-06-24,99
2018-06-25,46
2018-06-26,33
2018-06-27,77
2018-06-28,71
2018-06-29,113
2018-06-30,197
2018-07-01,133
2018-07-02,96
2018-07-03,98
2018-07-04,86
2018-07-05,129
2018-07-06,100
2018-07-07,263
2018-07-08,188
2018-07-09,147
2018-07-10,139
2018-07-11,139
2018-07-12,128
2018-07-13,123
2018-07-14,191
2018-07-15,183
2018-07-16,116
2018-07-17,134
2018-07-18,150
2018-07-19,123
2018-07-20,130
2018-07-21,210
2018-07-22,148
2018-07-23,128
2018-07-24,107
2018-07-25,114
2018-07-26,98
2018-07-27,141
2018-07-28,280
2018-07-29,223
2018-07-30,109
2018-07-31,115
2018-08-01,144
2018-08-02,152
2018-08-03,150
2018-08-04,230
2018-08-05,158
2018-08-06,110
2018-08-07,93
2018-08-08,165
2018-08-09,117
2018-08-10,134
2018-08-11,153
2018-08-12,109
2018-08-13,110
2018-08-14,109
2018-08-15,0
2018-08-16,83
2018-08-17,125
2018-08-18,112
2018-08-19,153
2018-08-20,82
2018-08-21,67
2018-08-22,100
2018-08-23,87
2018-08-24,106
2018-08-25,144
2018-08-26,93
2018-08-27,85
2018-08-28,54
2018-08-29,73
2018-08-30,93
2018-08-31,71
2018-09-01,100
2018-09-02,98
2018-09-03,62
2018-09-04,71
2018-09-05,67
2018-09-06,98
2018-09-07,59
2018-09-08,121
2018-09-09,96
2018-09-10,45
2018-09-11,39
2018-09-12,58
2018-09-13,65
2018-09-14,58
2018-09-15,92
2018-09-16,96
2018-09-17,61
2018-09-18,43
2018-09-19,65
2018-09-20,43
2018-09-21,72
2018-09-22,103
2018-09-23,80
2018-09-24,39
2018-09-25,45
2018-09-26,67
2018-09-27,58
2018-09-28,77
2018-09-29,103
2018-09-30,90
2018-10-01,44
2018-10-02,50
2018-10-03,42
2018-10-04,59
2018-10-05,84
2018-10-06,118
2018-10-07,125
2018-10-08,59
2018-10-09,51
2018-10-10,69
2018-10-11,39
2018-10-12,67
2018-10-13,124
2018-10-14,102
2018-10-15,62
2018-10-16,64
2018-10-17,61
2018-10-18,45
2018-10-19,53
2018-10-20,126
2018-10-21,88
2018-10-22,45
2018-10-23,38
2018-10-24,68
2018-10-25,46
2018-10-26,56
2018-10-27,120
2018-10-28,102
2018-10-29,47
2018-10-30,44
2018-10-31,61
2018-11-01,99
2018-11-02,111
2018-11-03,143
2018-11-04,75
2018-11-05,49
2018-11-06,47
2018-11-07,56
2018-11-08,60
2018-11-09,86
2018-11-10,183
2018-11-11,138
2018-11-12,47
2018-11-13,42
2018-11-14,57
2018-11-15,61
2018-11-16,72
2018-11-17,153
2018-11-18,126
2018-11-19,43
2018-11-20,49
2018-11-21,44
2018-11-22,152
2018-11-23,246
2018-11-24,288
2018-11-25,252
2018-11-26,105
2018-11-27,34
2018-11-28,34
2018-11-29,61
2018-11-30,89
2018-12-01,106
2018-12-02,118
2018-12-03,52
2018-12-04,81
2018-12-05,62
2018-12-06,84
2018-12-07,123
2018-12-08,149
2018-12-09,160
2018-12-10,62
2018-12-11,72
2018-12-12,84
2018-12-13,78
2018-12-14,97
2018-12-15,209
2018-12-16,184
2018-12-17,90
2018-12-18,98
2018-12-19,104
2018-12-20,116
2018-12-21,172
2018-12-22,223
2018-12-23,204
2018-12-24,115
2018-12-25,0
2018-12-26,0
2018-12-27,103
2018-12-28,94
2018-12-29,114
2018-12-30,119
2018-12-31,88
2019-01-01,0
2019-01-02,137
2019-01-03,135
2019-01-04,144
2019-01-05,324
2019-01-06,238
2019-01-07,89
2019-01-08,101
2019-01-09,118
2019-01-10,135
2019-01-11,117
2019-01-12,219
2019-01-13,203
