time,qty
2018-08-20,89
2018-08-21,88
2018-08-22,88
2018-08-23,111
2018-08-24,102
2018-08-25,125
2018-08-26,72
2018-08-27,65
2018-08-28,93
2018-08-29,78
2018-08-30,132
2018-08-31,92
2018-09-01,89
2018-09-02,58
2018-09-03,84
2018-09-04,93
2018-09-05,119
2018-09-06,77
2018-09-07,118
2018-09-08,155
2018-09-09,96
2018-09-10,125
2018-09-11,80
2018-09-12,102
2018-09-13,111
2018-09-14,99
2018-09-15,79
2018-09-16,118
2018-09-17,73
2018-09-18,99
2018-09-19,178
2018-09-20,93
2018-09-21,109
2018-09-22,178
2018-09-23,107
2018-09-24,76
2018-09-25,106
2018-09-26,96
2018-09-27,75
2018-09-28,150
2018-09-29,173
2018-09-30,141
2018-10-01,80
2018-10-02,84
2018-10-03,82
2018-10-04,96
2018-10-05,89
2018-10-06,96
2018-10-07,116
2018-10-08,73
2018-10-09,119
2018-10-10,95
2018-10-11,70
2018-10-12,145
2018-10-13,117
2018-10-14,115
2018-10-15,80
2018-10-16,126
2018-10-17,50
2018-10-18,101
2018-10-19,125
2018-10-20,109
2018-10-21,91
2018-10-22,101
2018-10-23,97
2018-10-24,107
2018-10-25,95
2018-10-26,97
2018-10-27,76
2018-10-28,66
2018-10-29,68
2018-10-30,68
2018-10-31,59
2018-11-01,71
2018-11-02,97
2018-11-03,198
2018-11-04,99
2018-11-05,64
2018-11-06,91
2018-11-07,72
2018-11-08,76
2018-11-09,97
2018-11-10,133
2018-11-11,104
2018-11-12,57
2018-11-13,69
2018-11-14,90
2018-11-15,60
2018-11-16,84
2018-11-17,166
2018-11-18,118
2018-11-19,76
2018-11-20,55
2018-11-21,67
2018-11-22,235
2018-11-23,318
2018-11-24,189
2018-11-25,124
2018-11-26,146
2018-11-27,74
2018-11-28,83
2018-11-29,65
2018-11-30,85
2018-12-01,128
2018-12-02,110
2018-12-03,61
2018-12-04,74
2018-12-05,88
2018-12-06,66
2018-12-07,124
2018-12-08,100
2018-12-09,127
2018-12-10,94
2018-12-11,67
2018-12-12,90
2018-12-13,77
2018-12-14,85
2018-12-15,154
2018-12-16,121
2018-12-17,78
2018-12-18,83
2018-12-19,99
2018-12-20,81
2018-12-21,87
2018-12-22,64
2018-12-23,89
2018-12-24,63
2018-12-25,0
2018-12-26,53
2018-12-27,64
2018-12-28,80
2018-12-29,78
2018-12-30,115
2018-12-31,97
2019-01-01,88
2019-01-02,116
2019-01-03,90
2019-01-04,93
2019-01-05,207
2019-01-06,160
2019-01-07,94
2019-01-08,77
2019-01-09,87
2019-01-10,111
2019-01-11,103
2019-01-12,151
2019-01-13,105
2019-01-14,87
2019-01-15,98
2019-01-16,132
2019-01-17,113
2019-01-18,92
2019-01-19,192
2019-01-20,85
2019-01-21,116
2019-01-22,97
2019-01-23,86
2019-01-24,146
2019-01-25,175
2019-01-26,182
2019-01-27,137
2019-01-28,122
2019-01-29,127
2019-01-30,117
2019-01-31,56
2019-02-01,121
2019-02-02,114
2019-02-03,159
2019-02-04,196
2019-02-05,107
2019-02-06,127
2019-02-07,135
2019-02-08,181
2019-02-09,215
2019-02-10,119
2019-02-11,65
2019-02-12,81
2019-02-13,101
2019-02-14,107
2019-02-15,95
2019-02-16,145
2019-02-17,127
2019-02-18,80
2019-02-19,111
2019-02-20,127
2019-02-21,77
2019-02-22,76
2019-02-23,79
2019-02-24,72
2019-02-25,75
2019-02-26,77
2019-02-27,84
2019-02-28,107
2019-03-01,76
2019-03-02,125
2019-03-03,80
2019-03-04,54
2019-03-05,66
2019-03-06,80
2019-03-07,76
2019-03-08,76
2019-03-09,107
2019-03-10,84
2019-03-11,45
2019-03-12,55
2019-03-13,42
2019-03-14,69
2019-03-15,77
2019-03-16,86
2019-03-17,70
2019-03-18,62
2019-03-19,59
2019-03-20,60
2019-03-21,66
2019-03-22,72
2019-03-23,120
2019-03-24,96
2019-03-25,61
2019-03-26,68
2019-03-27,98
2019-03-28,65
2019-03-29,141
2019-03-30,137
2019-03-31,82
2019-04-01,69
2019-04-02,98
2019-04-03,136
2019-04-04,80
2019-04-05,115
2019-04-06,141
2019-04-07,74
2019-04-08,81
2019-04-09,66
2019-04-10,81
2019-04-11,64
2019-04-12,94
2019-04-13,55
2019-04-14,72
2019-04-15,55
2019-04-16,91
2019-04-17,104
2019-04-18,108
2019-04-19,90
2019-04-20,89
2019-04-21,42
2019-04-22,46
2019-04-23,70
2019-04-24,106
2019-04-25,133
2019-04-26,143
2019-04-27,89
2019-04-28,74
2019-04-29,91
2019-04-30,81
2019-05-01,72
2019-05-02,80
2019-05-03,79
2019-05-04,89
2019-05-05,84
2019-05-06,86
2019-05-07,84
2019-05-08,71
2019-05-09,69
2019-05-10,97
2019-05-11,154
2019-05-12,54
2019-05-13,96
2019-05-14,72
2019-05-15,100
2019-05-16,77
2019-05-17,110
2019-05-18,115
2019-05-19,90
2019-05-20,85
2019-05-21,77
2019-05-22,81
2019-05-23,96
2019-05-24,116
2019-05-25,73
2019-05-26,106
2019-05-27,53
2019-05-28,72
2019-05-29,74
2019-05-30,89
2019-05-31,86
2019-06-01,107
2019-06-02,88
2019-06-03,107
2019-06-04,116
2019-06-05,107
2019-06-06,108
2019-06-07,101
2019-06-08,91
2019-06-09,105
2019-06-10,85
2019-06-11,119
2019-06-12,82
2019-06-13,107
2019-06-14,134
2019-06-15,116
2019-06-16,129
2019-06-17,84
2019-06-18,102
2019-06-19,111
2019-06-20,94
2019-06-21,114
2019-06-22,102
2019-06-23,112
2019-06-24,104
2019-06-25,109
2019-06-26,83
2019-06-27,158
2019-06-28,102
2019-06-29,164
2019-06-30,97
2019-07-01,97
2019-07-02,97
2019-07-03,117
2019-07-04,164
2019-07-05,165
2019-07-06,271
2019-07-07,210
2019-07-08,174
2019-07-09,214
2019-07-10,175
2019-07-11,194
2019-07-12,187
2019-07-13,151
2019-07-14,233
2019-07-15,132
2019-07-16,151
2019-07-17,203
2019-07-18,167
2019-07-19,154
2019-07-20,131
2019-07-21,146
2019-07-22,142
2019-07-23,156
2019-07-24,228
2019-07-25,188
2019-07-26,122
2019-07-27,158
2019-07-28,116
2019-07-29,112
2019-07-30,146
2019-07-31,168
2019-08-01,159
2019-08-02,122
2019-08-03,140
2019-08-04,133
2019-08-05,107
2019-08-06,192
2019-08-07,139
2019-08-08,138
2019-08-09,122
2019-08-10,121
2019-08-11,111
2019-08-12,81
2019-08-13,94
2019-08-14,100
2019-08-15,120
2019-08-16,93
2019-08-17,74
2019-08-18,69
2019-08-19,78
2019-08-20,103
2019-08-21,151
2019-08-22,73
2019-08-23,149
2019-08-24,101
2019-08-25,103
2019-08-26,93
2019-08-27,82
2019-08-28,63
2019-08-29,79
2019-08-30,68
2019-08-31,74
2019-09-01,99
2019-09-02,75
2019-09-03,63
2019-09-04,137
2019-09-05,82
2019-09-06,104
2019-09-07,139
2019-09-08,111
2019-09-09,105
2019-09-10,84
2019-09-11,102
2019-09-12,80
2019-09-13,94
2019-09-14,90
2019-09-15,108
2019-09-16,46
2019-09-17,97
2019-09-18,76
2019-09-19,79
2019-09-20,71
2019-09-21,104
2019-09-22,76
2019-09-23,62
2019-09-24,81
2019-09-25,117
2019-09-26,122
2019-09-27,113
2019-09-28,98
2019-09-29,84
2019-09-30,125
2019-10-01,103
2019-10-02,76
2019-10-03,92
2019-10-04,103
2019-10-05,136
2019-10-06,127
2019-10-07,116
2019-10-08,155
2019-10-09,201
2019-10-10,81
2019-10-11,107
2019-10-12,126
2019-10-13,120
2019-10-14,59
2019-10-15,107
2019-10-16,93
2019-10-17,107
2019-10-18,143
2019-10-19,127
2019-10-20,105
2019-10-21,117
2019-10-22,81
2019-10-23,102
2019-10-24,64
2019-10-25,107
2019-10-26,141
2019-10-27,125
2019-10-28,65
2019-10-29,116
2019-10-30,90
2019-10-31,88
2019-11-01,124
2019-11-02,116
2019-11-03,88
2019-11-04,93
2019-11-05,62
2019-11-06,88
2019-11-07,74
2019-11-08,77
2019-11-09,94
2019-11-10,89
2019-11-11,55
2019-11-12,56
2019-11-13,89
2019-11-14,72
2019-11-15,86
2019-11-16,64
2019-11-17,75
2019-11-18,79
2019-11-19,87
2019-11-20,97
2019-11-21,62
2019-11-22,141
2019-11-23,103
2019-11-24,58
2019-11-25,62
2019-11-26,46
2019-11-27,78
2019-11-28,161
2019-11-29,276
2019-11-30,206
2019-12-01,202
2019-12-02,80
2019-12-03,40
2019-12-04,57
2019-12-05,75
2019-12-06,79
2019-12-07,94
2019-12-08,87
2019-12-09,59
2019-12-10,76
2019-12-11,77
2019-12-12,79
2019-12-13,84
2019-12-14,115
2019-12-15,120
2019-12-16,88
2019-12-17,85
2019-12-18,88
2019-12-19,92
2019-12-20,79
2019-12-21,107
2019-12-22,79
2019-12-23,121
2019-12-24,73
2019-12-25,0
2019-12-26,43
2019-12-27,48
2019-12-28,62
2019-12-29,64
2019-12-30,110
2019-12-31,109
