time,qty,sin_day,cos_day,sincos_day,day_of_week,TMEDIA °C,TMIN °C,TMAX °C,PUNTORUGIADA °C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,conditions
2016-01-29,106,0.47873384011578846,0.8779600847008882,0.4203092028172391,4,11.0,9.0,15.0,8.0,84.0,9.0,6.0,11.0,0.0,1032.0,1
2016-01-30,146,0.4937755501599772,0.869589389346611,0.4293819791379015,5,12.0,10.0,14.0,9.0,83.0,9.0,6.0,9.0,0.0,1031.0,1
2016-01-31,56,0.5086709438521044,0.8609610158889944,0.4379458525721215,6,12.0,12.0,14.0,9.0,81.0,10.0,12.0,17.0,0.0,1023.0,-1
2016-02-01,83,0.5234156073655503,0.8520775211013093,0.44599067322977426,0,12.0,8.0,17.0,10.0,84.0,10.0,7.0,13.0,0.0,1024.0,1
2016-02-02,105,0.5380051715382996,0.8429415373547828,0.45350690640131797,1,13.0,8.0,18.0,10.0,84.0,9.0,9.0,17.0,0.0,1028.0,1
2016-02-03,91,0.5524353131676196,0.8335557718385699,0.46048564385831725,2,13.0,12.0,15.0,10.0,83.0,10.0,10.0,17.0,0.0,1020.0,-1
2016-02-04,140,0.5667017562911175,0.8239230057575543,0.46691861441146254,3,9.0,3.0,12.0,3.0,53.0,10.0,24.0,41.0,52.0,1019.0,1
2016-02-05,112,0.5808002734538008,0.8140460935082179,0.47279819371357124,4,8.0,1.0,14.0,3.0,56.0,0.0,7.0,13.0,0.0,1025.0,1
2016-02-06,149,0.5947266869607633,0.8039279618328213,0.47811741329595275,5,10.0,4.0,14.0,4.0,67.0,10.0,9.0,15.0,0.0,1029.0,1
2016-02-07,91,0.6084768701151261,0.7935716089521474,0.48286996882742744,6,13.0,12.0,13.0,8.0,74.0,10.0,31.0,33.0,50.0,1016.0,-1
2016-02-08,54,0.6220467484408675,0.7829801036770629,0.4870502275862103,0,13.0,12.0,15.0,9.0,77.0,10.0,19.0,33.0,54.0,1018.0,-1
