time,qty,sin_week,cos_week,sincos_week,TMEDIA °C,TMIN °C,TMAX °C,PUNTORUGIADA °C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,conditions
2016-01-04,76,0.11827317092136579,0.9929810960135169,0.11744302289049181,10.333333333333334,7.333333333333333,12.666666666666666,7.333333333333333,82.66666666666667,7.0,10.333333333333334,19.666666666666668,16.0,1014.6666666666666,1
2016-01-11,322,0.23488604578098365,0.9720229140804107,0.22831461869685651,12.714285714285714,9.857142857142858,15.142857142857142,9.857142857142858,83.85714285714286,9.571428571428571,12.714285714285714,22.857142857142858,12.714285714285714,1006.2857142857143,1
2016-01-18,294,0.34820163543439875,0.9374196611341209,0.3264110590952608,7.571428571428571,3.2857142857142856,11.0,3.5714285714285716,64.71428571428571,9.857142857142858,13.142857142857142,25.571428571428573,13.571428571428571,1012.1428571428571,1
2016-01-25,226,0.45662923739371303,0.8896570909947473,0.40624343900284066,6.428571428571429,1.4285714285714286,11.142857142857142,3.0,73.14285714285714,8.428571428571429,7.0,13.571428571428571,0.0,1025.2857142857142,1
2016-02-01,427,0.5586467658036525,0.8294056854502018,0.4633448037159167,11.0,7.714285714285714,14.857142857142858,8.142857142857142,83.42857142857143,9.571428571428571,7.0,12.142857142857142,0.0,1029.0,1
2016-02-08,301,0.6528221181905216,0.7575112421616201,0.494520093661082,11.285714285714286,7.428571428571429,14.428571428571429,6.714285714285714,70.57142857142857,8.428571428571429,15.571428571428571,24.142857142857142,22.285714285714285,1022.1428571428571,1
2016-02-15,361,0.7378332790417272,0.6749830015182106,0.49802492130760845,12.0,9.285714285714286,14.571428571428571,8.285714285714286,78.0,9.857142857142858,16.285714285714285,36.714285714285715,28.571428571428573,1005.1428571428571,-1
2016-02-22,326,0.8124868780056812,0.5829794791144722,0.47366317692709575,11.285714285714286,7.571428571428571,14.857142857142858,6.857142857142857,75.42857142857143,10.0,10.857142857142858,21.571428571428573,6.857142857142857,1019.2857142857143,1
2016-02-29,303,0.8757349421956366,0.4827922027307451,0.42279800175091314,12.428571428571429,9.0,15.857142857142858,8.285714285714286,76.0,9.571428571428571,17.571428571428573,30.0,35.42857142857143,1007.2857142857143,-1
2016-03-07,216,0.9266896074318335,0.37582758211423806,0.3482755145314984,9.857142857142858,5.857142857142857,13.571428571428571,5.142857142857143,71.85714285714286,10.0,13.0,25.0,15.571428571428571,1004.7142857142857,-1
2016-03-14,179,0.9646355819083587,0.26358716606906757,0.2542655593246102,9.857142857142858,5.714285714285714,14.571428571428571,4.285714285714286,70.28571428571429,9.714285714285714,10.571428571428571,18.285714285714285,0.0,1009.1428571428571,-1
2016-03-21,117,0.9890401873221639,0.14764656400248127,0.14602838531848794,11.428571428571429,6.714285714285714,16.142857142857142,6.285714285714286,72.42857142857143,10.0,8.857142857142858,17.285714285714285,5.857142857142857,1016.1428571428571,1
2016-03-28,90,0.9995608365087943,0.02963332782255989,0.029620313946857293,12.571428571428571,7.714285714285714,17.142857142857142,6.285714285714286,66.0,8.285714285714286,11.285714285714286,22.857142857142858,12.428571428571429,1008.1428571428571,1
2016-04-04,117,0.9960498426152169,-0.08879589532293478,-0.08844513756128645,16.571428571428573,10.571428571428571,21.857142857142858,8.142857142857142,60.714285714285715,4.142857142857143,11.142857142857142,21.714285714285715,16.142857142857142,1016.7142857142857,1
2016-04-11,121,0.978556492299504,-0.20597861874109827,-0.201561714643986,15.714285714285714,10.571428571428571,20.857142857142858,8.714285714285714,64.14285714285714,5.571428571428571,7.714285714285714,14.571428571428571,0.0,1008.0,1
2016-04-18,135,0.9473263538541915,-0.3202698538628374,-0.3034000729092965,17.714285714285715,12.0,23.0,8.142857142857142,55.57142857142857,9.857142857142858,12.857142857142858,26.714285714285715,24.857142857142858,1014.1428571428571,1
2016-04-25,136,0.9027978299657436,-0.4300652022765202,-0.388261931359021,14.857142857142858,10.428571428571429,19.857142857142858,8.857142857142858,67.28571428571429,7.0,11.714285714285714,23.428571428571427,14.571428571428571,1012.7142857142857,1
2016-05-02,106,0.8455960035018263,-0.5338233779647903,-0.45139891498287155,13.857142857142858,9.857142857142858,18.142857142857142,9.142857142857142,74.28571428571429,9.571428571428571,10.571428571428571,19.142857142857142,15.142857142857142,1012.1428571428571,-1
2016-05-09,148,0.7765238627180425,-0.630087843581711,-0.489278246149752,17.0,11.428571428571429,22.285714285714285,8.714285714285714,60.42857142857143,10.0,10.285714285714286,20.571428571428573,10.571428571428571,1014.5714285714286,1
2016-05-16,100,0.6965510290629968,-0.7175072570443313,-0.4997804182543971,17.142857142857142,13.714285714285714,21.142857142857142,13.0,78.42857142857143,8.714285714285714,10.285714285714286,19.857142857142858,5.571428571428571,1008.8571428571429,-1
2016-05-23,119,0.6068001458185932,-0.7948544414133534,-0.48231779095417926,17.571428571428573,12.571428571428571,22.285714285714285,10.285714285714286,65.0,8.571428571428571,12.571428571428571,23.428571428571427,16.714285714285715,1014.5714285714286,1
2016-05-30,136,0.5085311186492204,-0.8610436117673556,-0.4378674710978184,19.714285714285715,14.142857142857142,24.857142857142858,11.571428571428571,61.42857142857143,7.0,10.0,20.142857142857142,0.0,1014.0,1
2016-06-06,159,0.40312342928797223,-0.9151456172430185,-0.3689166395208637,19.285714285714285,14.571428571428571,23.571428571428573,13.142857142857142,70.14285714285714,10.0,8.857142857142858,16.714285714285715,0.0,1015.2857142857143,1
2016-06-13,137,0.2920567706369759,-0.9564009842765224,-0.2793233829018263,20.714285714285715,15.857142857142858,25.142857142857142,15.714285714285714,75.0,10.0,9.142857142857142,18.285714285714285,5.0,1012.7142857142857,-1
2016-06-20,114,0.17689027512257316,-0.9842305779475968,-0.1741008177171996,21.285714285714285,16.142857142857142,26.428571428571427,13.428571428571429,63.57142857142857,9.857142857142858,11.571428571428571,21.571428571428573,14.857142857142858,1011.1428571428571,1
2016-06-27,151,0.059240627893714586,-0.9982437317643214,-0.0591365854606832,25.285714285714285,19.285714285714285,31.857142857142858,16.571428571428573,60.57142857142857,10.0,9.285714285714286,18.428571428571427,6.857142857142857,1016.4285714285714,1
2016-07-04,322,-0.059240627893714336,-0.9982437317643215,0.059136585460682956,25.0,18.571428571428573,31.0,15.571428571428571,57.857142857142854,9.571428571428571,8.285714285714286,18.0,0.0,1015.8571428571429,1
2016-07-11,291,-0.17689027512257294,-0.9842305779475968,0.17410081771719937,26.714285714285715,21.0,32.42857142857143,18.857142857142858,63.57142857142857,9.857142857142858,7.714285714285714,15.285714285714286,0.0,1016.1428571428571,1
2016-07-18,287,-0.2920567706369757,-0.9564009842765224,0.2793233829018261,24.142857142857142,18.571428571428573,29.428571428571427,12.428571428571429,49.714285714285715,8.571428571428571,13.857142857142858,25.428571428571427,21.571428571428573,1014.2857142857143,1
2016-07-25,182,-0.403123429287972,-0.9151456172430186,0.3689166395208635,26.285714285714285,20.285714285714285,32.857142857142854,12.857142857142858,45.0,5.714285714285714,8.571428571428571,19.142857142857142,0.0,1015.5714285714286,1
2016-08-01,229,-0.5085311186492202,-0.8610436117673557,0.4378674710978182,26.142857142857142,20.857142857142858,31.714285714285715,17.571428571428573,61.42857142857143,9.571428571428571,8.857142857142858,17.428571428571427,0.0,1014.5714285714286,1
2016-08-08,353,-0.606800145818593,-0.7948544414133535,0.48231779095417915,26.0,20.714285714285715,31.428571428571427,16.428571428571427,58.285714285714285,10.0,10.428571428571429,20.428571428571427,9.285714285714286,1020.7142857142857,1
2016-08-15,215,-0.6965510290629966,-0.7175072570443315,0.4997804182543971,23.571428571428573,17.714285714285715,29.571428571428573,12.428571428571429,51.714285714285715,7.142857142857143,10.571428571428571,20.428571428571427,5.571428571428571,1017.4285714285714,1
2016-08-22,177,-0.776523862718042,-0.6300878435817117,0.4892782461497522,24.571428571428573,19.714285714285715,29.714285714285715,17.428571428571427,65.71428571428571,9.857142857142858,8.285714285714286,16.857142857142858,5.0,1014.4285714285714,1
2016-08-29,303,-0.8455960035018258,-0.533823377964791,0.4513989149828719,25.714285714285715,19.571428571428573,31.857142857142858,13.571428571428571,49.42857142857143,8.285714285714286,9.285714285714286,17.285714285714285,0.0,1017.5714285714286,1
2016-09-05,288,-0.9027978299657432,-0.4300652022765212,0.3882619313590217,24.285714285714285,19.0,29.857142857142858,17.0,65.57142857142857,8.571428571428571,7.857142857142857,19.142857142857142,0.0,1016.8571428571429,-1
2016-09-12,213,-0.9473263538541913,-0.32026985386283807,0.30340007290929705,21.714285714285715,17.571428571428573,28.142857142857142,14.714285714285714,66.85714285714286,9.857142857142858,10.0,23.142857142857142,12.428571428571429,1012.5714285714286,-1
2016-09-19,139,-0.9785564922995039,-0.20597861874109852,0.20156171464398623,21.285714285714285,17.428571428571427,25.857142857142858,16.428571428571427,74.57142857142857,9.857142857142858,9.857142857142858,21.0,11.285714285714286,1014.1428571428571,-1
2016-09-26,121,-0.9960498426152169,-0.08879589532293546,0.08844513756128713,19.571428571428573,15.285714285714286,24.571428571428573,14.0,71.85714285714286,10.0,7.857142857142857,13.571428571428571,0.0,1017.8571428571429,1
2016-10-03,117,-0.9995608365087943,0.02963332782256031,-0.029620313946857713,19.571428571428573,15.0,24.285714285714285,14.857142857142858,74.42857142857143,9.857142857142858,9.0,18.428571428571427,0.0,1021.1428571428571,1
2016-10-10,106,-0.9890401873221639,0.14764656400248125,-0.1460283853184879,17.0,13.142857142857142,21.285714285714285,12.428571428571429,75.42857142857143,9.857142857142858,10.285714285714286,19.142857142857142,0.0,1014.2857142857143,-1
2016-10-17,71,-0.9646355819083585,0.263587166069068,-0.25426555932461053,17.0,13.0,22.285714285714285,12.142857142857142,73.85714285714286,9.857142857142858,11.857142857142858,24.714285714285715,24.571428571428573,1014.4285714285714,-1
2016-10-24,100,-0.9266896074318335,0.37582758211423806,-0.3482755145314984,17.0,13.0,21.714285714285715,13.142857142857142,79.85714285714286,9.714285714285714,7.714285714285714,14.571428571428571,0.0,1016.4285714285714,1
2016-10-31,106,-0.8757349421956367,0.482792202730745,-0.42279800175091314,16.142857142857142,12.0,21.571428571428573,11.142857142857142,72.28571428571429,5.142857142857143,9.714285714285714,18.714285714285715,5.285714285714286,1021.8571428571429,1
2016-11-07,78,-0.8124868780056815,0.5829794791144718,-0.4736631769270956,16.428571428571427,12.857142857142858,19.571428571428573,12.857142857142858,80.0,9.714285714285714,14.428571428571429,23.0,16.857142857142858,1014.7142857142857,-1
2016-11-14,85,-0.7378332790417272,0.6749830015182106,-0.49802492130760845,10.857142857142858,7.428571428571429,14.571428571428571,6.714285714285714,75.71428571428571,9.857142857142858,9.714285714285714,20.428571428571427,7.428571428571429,1013.4285714285714,-1
2016-11-21,67,-0.6528221181905214,0.7575112421616204,-0.494520093661082,13.571428571428571,9.428571428571429,17.857142857142858,9.714285714285714,78.85714285714286,6.857142857142857,9.714285714285714,17.428571428571427,0.0,1019.7142857142857,1
2016-11-28,147,-0.5586467658036526,0.8294056854502017,-0.46334480371591674,13.571428571428571,10.142857142857142,17.142857142857142,10.0,81.28571428571429,7.714285714285714,10.142857142857142,19.857142857142858,13.142857142857142,1015.2857142857143,1
2016-12-05,89,-0.4566292373937129,0.8896570909947473,-0.40624343900284055,8.857142857142858,5.0,13.571428571428571,4.428571428571429,67.71428571428571,6.857142857142857,10.142857142857142,18.857142857142858,0.0,1022.1428571428571,1
2016-12-12,128,-0.34820163543439914,0.9374196611341208,-0.3264110590952611,9.0,4.571428571428571,14.142857142857142,4.857142857142857,75.85714285714286,9.142857142857142,7.142857142857143,13.285714285714286,0.0,1026.857142857143,1
