time,qty,sin_week,cos_week,sincos_week,TMEDIA °C,TMIN °C,TMAX °C,PUNTORUGIADA °C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,conditions
2017-10-30,530,-0.8757349421956367,0.482792202730745,-0.42279800175091314,12.285714285714286,6.857142857142857,19.142857142857142,3.0,51.285714285714285,10.428571428571429,6.428571428571429,12.714285714285714,0.0,1018.7142857142857,1
2017-11-06,552,-0.8124868780056815,0.5829794791144718,-0.4736631769270956,10.571428571428571,7.0,14.428571428571429,5.857142857142857,73.85714285714286,11.285714285714286,5.571428571428571,10.714285714285714,0.0,1017.1428571428571,1
2017-11-13,357,-0.7378332790417272,0.6749830015182106,-0.49802492130760845,8.285714285714286,4.428571428571429,12.142857142857142,4.714285714285714,77.57142857142857,15.714285714285714,7.0,16.428571428571427,0.0,1012.4285714285714,-1
2017-11-20,338,-0.6528221181905214,0.7575112421616204,-0.494520093661082,6.571428571428571,1.0,13.285714285714286,0.7142857142857143,55.714285714285715,18.142857142857142,5.428571428571429,10.714285714285714,0.0,1018.0,1
2017-11-27,619,-0.5586467658036526,0.8294056854502017,-0.46334480371591674,6.714285714285714,1.2857142857142858,11.714285714285714,3.142857142857143,64.71428571428571,10.142857142857142,6.285714285714286,12.142857142857142,0.0,1019.2857142857143,1
2017-12-04,349,-0.4566292373937129,0.8896570909947473,-0.40624343900284055,1.7142857142857142,-2.2857142857142856,6.142857142857143,0.2857142857142857,65.85714285714286,17.142857142857142,7.0,14.142857142857142,0.0,1013.4285714285714,1
2017-12-11,409,-0.34820163543439914,0.9374196611341208,-0.3264110590952611,2.7142857142857144,-1.4285714285714286,7.571428571428571,0.2857142857142857,62.285714285714285,17.714285714285715,6.285714285714286,17.0,0.0,1018.0,1
2017-12-18,530,-0.23488604578098374,0.9720229140804107,-0.22831461869685657,0.5714285714285714,-3.142857142857143,6.0,0.2857142857142857,69.42857142857143,17.714285714285715,5.571428571428571,11.571428571428571,0.0,1011.0,1
2017-12-25,578,-0.1182731709213664,0.9929810960135169,-0.11744302289049242,1.5714285714285714,-3.142857142857143,7.0,0.14285714285714285,66.57142857142857,17.428571428571427,5.428571428571429,9.714285714285714,0.0,1029.142857142857,1
2018-01-01,329,0.11827317092136579,0.9929810960135169,0.11744302289049181,3.142857142857143,-0.42857142857142855,6.285714285714286,1.0,69.42857142857143,12.571428571428571,6.857142857142857,15.714285714285714,0.0,1008.1428571428571,-1
2018-01-08,578,0.23488604578098365,0.9720229140804107,0.22831461869685651,6.571428571428571,3.2857142857142856,9.285714285714286,4.142857142857143,81.85714285714286,10.0,8.285714285714286,18.571428571428573,0.0,1013.1428571428571,-1
2018-01-15,391,0.34820163543439875,0.9374196611341209,0.3264110590952608,4.714285714285714,2.0,8.714285714285714,2.7142857142857144,80.57142857142857,15.714285714285714,5.428571428571429,11.571428571428571,0.0,1018.2857142857143,1
2018-01-22,650,0.45662923739371303,0.8896570909947473,0.40624343900284066,5.0,0.14285714285714285,10.857142857142858,0.5714285714285714,58.714285714285715,16.571428571428573,9.142857142857142,21.428571428571427,0.0,1009.5714285714286,1
2018-01-29,558,0.5586467658036525,0.8294056854502018,0.4633448037159167,5.142857142857143,0.8571428571428571,10.285714285714286,2.4285714285714284,80.14285714285714,10.857142857142858,5.142857142857143,10.428571428571429,0.0,1027.7142857142858,1
2018-02-05,544,0.6528221181905216,0.7575112421616201,0.494520093661082,4.428571428571429,1.1428571428571428,8.285714285714286,2.2857142857142856,76.85714285714286,11.428571428571429,6.0,11.428571428571429,0.0,1013.1428571428571,1
2018-02-12,475,0.7378332790417272,0.6749830015182106,0.49802492130760845,4.142857142857143,0.7142857142857143,8.0,1.5714285714285714,77.57142857142857,13.571428571428571,6.285714285714286,12.428571428571429,0.0,1011.1428571428571,-1
2018-02-19,448,0.8124868780056812,0.5829794791144722,0.47366317692709575,3.2857142857142856,-0.14285714285714285,7.142857142857143,1.1428571428571428,67.28571428571429,13.714285714285714,5.428571428571429,10.285714285714286,0.0,1018.1428571428571,1
2018-02-26,433,0.8757349421956366,0.4827922027307451,0.42279800175091314,2.5714285714285716,0.0,5.142857142857143,1.5714285714285714,82.85714285714286,10.714285714285714,6.0,14.571428571428571,0.0,1009.2857142857143,-1
2018-03-05,329,0.9266896074318335,0.37582758211423806,0.3482755145314984,-0.7142857142857143,-2.857142857142857,1.5714285714285714,0.7142857142857143,85.85714285714286,7.428571428571429,5.714285714285714,10.857142857142858,0.0,1004.8571428571429,-1
2018-03-12,227,0.9646355819083587,0.26358716606906757,0.2542655593246102,7.714285714285714,4.142857142857143,11.142857142857142,4.714285714285714,80.85714285714286,14.857142857142858,6.571428571428571,12.857142857142858,0.0,1005.2857142857143,1
2018-03-19,254,0.9890401873221639,0.14764656400248127,0.14602838531848794,8.0,4.142857142857143,11.857142857142858,4.714285714285714,78.42857142857143,16.857142857142858,8.285714285714286,16.714285714285715,0.0,1001.7142857142857,1
2018-03-26,302,0.9995608365087943,0.02963332782255989,0.029620313946857293,7.0,2.2857142857142856,11.714285714285714,1.5714285714285714,63.142857142857146,18.428571428571427,7.285714285714286,14.857142857142858,0.0,1008.0,1
2018-04-02,287,0.9960498426152169,-0.08879589532293478,-0.08844513756128645,10.571428571428571,5.428571428571429,15.428571428571429,5.285714285714286,65.57142857142857,16.857142857142858,8.0,18.857142857142858,0.0,1006.8571428571429,1
2018-04-09,401,0.978556492299504,-0.20597861874109827,-0.201561714643986,11.428571428571429,8.285714285714286,14.857142857142858,7.571428571428571,77.57142857142857,13.571428571428571,6.714285714285714,12.857142857142858,0.0,1015.7142857142857,-1
2018-04-16,379,0.9473263538541915,-0.3202698538628374,-0.3034000729092965,11.714285714285714,8.285714285714286,15.714285714285714,7.285714285714286,76.0,16.142857142857142,9.142857142857142,17.714285714285715,0.0,1011.2857142857143,-1
2018-04-23,375,0.9027978299657436,-0.4300652022765202,-0.388261931359021,19.714285714285715,12.714285714285714,25.714285714285715,8.571428571428571,49.857142857142854,19.571428571428573,6.428571428571429,13.0,0.0,1022.0,1
2018-04-30,448,0.8455960035018263,-0.5338233779647903,-0.45139891498287155,18.0,13.0,22.714285714285715,11.428571428571429,67.28571428571429,20.428571428571427,7.428571428571429,16.571428571428573,0.0,1012.7142857142857,1
2018-05-07,374,0.7765238627180425,-0.630087843581711,-0.489278246149752,16.285714285714285,12.714285714285714,20.428571428571427,12.0,77.0,18.142857142857142,9.285714285714286,19.857142857142858,0.0,1013.0,-1
2018-05-14,399,0.6965510290629968,-0.7175072570443313,-0.4997804182543971,17.142857142857142,12.428571428571429,21.571428571428573,12.285714285714286,74.57142857142857,19.571428571428573,8.285714285714286,20.0,0.0,1011.1428571428571,-1
2018-05-21,288,0.6068001458185932,-0.7948544414133534,-0.48231779095417926,16.714285714285715,12.571428571428571,21.285714285714285,11.571428571428571,74.28571428571429,18.857142857142858,7.857142857142857,16.285714285714285,0.0,1014.5714285714286,-1
2018-05-28,313,0.5085311186492204,-0.8610436117673556,-0.4378674710978184,19.428571428571427,15.285714285714286,24.0,14.571428571428571,73.71428571428571,18.857142857142858,6.428571428571429,16.571428571428573,0.0,1017.4285714285714,-1
2018-06-04,348,0.40312342928797223,-0.9151456172430185,-0.3689166395208637,20.142857142857142,15.571428571428571,24.142857142857142,15.571428571428571,76.85714285714286,17.714285714285715,7.714285714285714,17.857142857142858,0.0,1016.1428571428571,-1
2018-06-11,443,0.2920567706369759,-0.9564009842765224,-0.2793233829018263,21.0,16.0,25.428571428571427,16.714285714285715,78.0,19.857142857142858,7.0,16.428571428571427,0.0,1012.5714285714286,-1
2018-06-18,419,0.17689027512257316,-0.9842305779475968,-0.1741008177171996,22.142857142857142,17.428571428571427,26.714285714285715,15.571428571428571,67.85714285714286,19.428571428571427,6.714285714285714,13.428571428571429,0.0,1011.2857142857143,-1
2018-06-25,387,0.059240627893714586,-0.9982437317643214,-0.0591365854606832,23.571428571428573,18.714285714285715,28.0,15.142857142857142,60.0,20.142857142857142,7.714285714285714,14.571428571428571,0.0,1017.2857142857143,1
2018-07-02,535,-0.059240627893714336,-0.9982437317643215,0.059136585460682956,24.285714285714285,19.285714285714285,29.285714285714285,13.571428571428571,52.57142857142857,19.857142857142858,7.285714285714286,13.714285714285714,0.0,1013.1428571428571,1
2018-07-09,655,-0.17689027512257294,-0.9842305779475968,0.17410081771719937,24.142857142857142,18.714285714285715,29.285714285714285,16.571428571428573,64.42857142857143,19.571428571428573,7.571428571428571,17.857142857142858,0.0,1015.4285714285714,-1
2018-07-16,784,-0.2920567706369757,-0.9564009842765224,0.2793233829018261,23.142857142857142,19.0,27.571428571428573,18.142857142857142,74.0,17.857142857142858,8.428571428571429,17.571428571428573,0.0,1014.5714285714286,-1
2018-07-23,785,-0.403123429287972,-0.9151456172430186,0.3689166395208635,24.285714285714285,18.142857142857142,29.571428571428573,15.428571428571429,61.142857142857146,19.142857142857142,7.428571428571429,17.285714285714285,0.0,1012.8571428571429,1
2018-07-30,790,-0.5085311186492202,-0.8610436117673557,0.4378674710978182,25.571428571428573,20.142857142857142,30.714285714285715,18.0,64.85714285714286,18.857142857142858,6.428571428571429,15.0,0.0,1013.2857142857143,1
2018-08-06,677,-0.606800145818593,-0.7948544414133535,0.48231779095417915,27.428571428571427,22.142857142857142,32.57142857142857,18.571428571428573,60.142857142857146,20.571428571428573,6.714285714285714,14.428571428571429,0.0,1016.5714285714286,-1
2018-08-13,548,-0.6965510290629966,-0.7175072570443315,0.4997804182543971,23.857142857142858,19.285714285714285,28.714285714285715,18.285714285714285,72.0,19.428571428571427,7.571428571428571,21.285714285714285,0.0,1016.8571428571429,-1
2018-08-20,440,-0.776523862718042,-0.6300878435817117,0.4892782461497522,24.571428571428573,19.0,30.0,16.428571428571427,62.857142857142854,20.857142857142858,5.857142857142857,13.0,0.0,1016.5714285714286,1
2018-08-27,413,-0.8455960035018258,-0.533823377964791,0.4513989149828719,23.0,17.142857142857142,28.714285714285715,13.857142857142858,58.57142857142857,19.428571428571427,7.428571428571429,17.428571428571427,0.0,1013.4285714285714,1
2018-09-03,386,-0.9027978299657432,-0.4300652022765212,0.3882619313590217,20.285714285714285,15.0,25.571428571428573,14.428571428571429,72.0,18.857142857142858,7.142857142857143,14.285714285714286,0.0,1016.0,-1
2018-09-10,251,-0.9473263538541913,-0.32026985386283807,0.30340007290929705,21.428571428571427,16.285714285714285,26.714285714285715,15.285714285714286,70.42857142857143,18.714285714285715,5.857142857142857,12.571428571428571,0.0,1016.7142857142857,1
2018-09-17,269,-0.9785564922995039,-0.20597861874109852,0.20156171464398623,22.428571428571427,18.428571428571427,27.428571428571427,17.714285714285715,74.85714285714286,18.0,6.714285714285714,15.714285714285714,0.0,1020.4285714285714,-1
