time,qty,sin_week,cos_week,sincos_week,TMEDIA °C,TMIN °C,TMAX °C,PUNTORUGIADA °C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,conditions
2019-11-04,448,-0.8124868780056815,0.5829794791144718,-0.4736631769270956,12.0,10.285714285714286,13.428571428571429,9.571428571428571,84.85714285714286,13.428571428571429,5.571428571428571,10.428571428571429,0.0,1010.5714285714286,1
2019-11-11,514,-0.7378332790417272,0.6749830015182106,-0.49802492130760845,9.571428571428571,6.571428571428571,12.285714285714286,7.857142857142857,89.57142857142857,14.142857142857142,6.285714285714286,14.857142857142858,0.0,1006.0,-1
2019-11-18,528,-0.6528221181905214,0.7575112421616204,-0.494520093661082,7.714285714285714,5.142857142857143,10.714285714285714,5.857142857142857,87.14285714285714,11.857142857142858,6.857142857142857,18.857142857142858,0.0,1005.1428571428571,-1
2019-11-25,447,-0.5586467658036526,0.8294056854502017,-0.46334480371591674,10.571428571428571,9.285714285714286,12.857142857142858,9.285714285714286,90.14285714285714,10.857142857142858,9.857142857142858,19.0,0.0,1010.2857142857143,-1
2019-12-02,940,-0.4566292373937129,0.8896570909947473,-0.40624343900284055,8.0,5.857142857142857,10.142857142857142,7.428571428571429,93.85714285714286,9.0,6.0,12.285714285714286,0.0,1011.5714285714286,-1
2019-12-09,518,-0.34820163543439914,0.9374196611341208,-0.3264110590952611,5.571428571428571,2.2857142857142856,9.142857142857142,3.142857142857143,82.71428571428571,13.571428571428571,5.0,10.285714285714286,0.0,1021.0,1
2019-12-16,793,-0.23488604578098374,0.9720229140804107,-0.22831461869685657,4.857142857142857,1.5714285714285714,7.857142857142857,2.4285714285714284,80.28571428571429,14.428571428571429,7.142857142857143,16.857142857142858,0.0,1010.0,-1
2019-12-23,957,-0.1182731709213664,0.9929810960135169,-0.11744302289049242,9.285714285714286,7.285714285714286,11.428571428571429,7.285714285714286,88.0,10.142857142857142,8.571428571428571,17.571428571428573,0.0,1008.2857142857143,-1
2019-12-30,570,0.11827317092136579,0.9929810960135169,0.11744302289049181,4.714285714285714,0.8571428571428571,10.0,2.0,78.85714285714286,15.0,5.285714285714286,11.857142857142858,0.0,1025.0,1
