time,qty
2016-12-22,93
2016-12-23,93
2016-12-24,108
2016-12-25,0
2016-12-26,0
2016-12-27,60
2016-12-28,45
2016-12-29,89
2016-12-30,173
2016-12-31,86
2017-01-01,0
2017-01-02,30
2017-01-03,43
2017-01-04,72
2017-01-05,161
2017-01-06,56
2017-01-07,133
2017-01-08,70
2017-01-09,85
2017-01-10,74
2017-01-11,66
2017-01-12,96
2017-01-13,137
2017-01-14,202
2017-01-15,101
2017-01-16,98
2017-01-17,120
2017-01-18,121
2017-01-19,134
2017-01-20,127
2017-01-21,215
2017-01-22,81
2017-01-23,79
2017-01-24,122
2017-01-25,165
2017-01-26,155
2017-01-27,133
2017-01-28,150
2017-01-29,126
2017-01-30,136
2017-01-31,95
2017-02-01,168
2017-02-02,134
2017-02-03,145
2017-02-04,171
2017-02-05,112
2017-02-06,57
2017-02-07,111
2017-02-08,172
2017-02-09,145
2017-02-10,159
2017-02-11,200
2017-02-12,101
2017-02-13,93
2017-02-14,114
2017-02-15,140
2017-02-16,189
2017-02-17,161
2017-02-18,145
2017-02-19,102
2017-02-20,84
2017-02-21,125
2017-02-22,120
2017-02-23,97
2017-02-24,99
2017-02-25,136
2017-02-26,79
2017-02-27,58
2017-02-28,253
2017-03-01,196
2017-03-02,127
2017-03-03,110
2017-03-04,136
2017-03-05,66
2017-03-06,102
2017-03-07,82
2017-03-08,97
2017-03-09,105
2017-03-10,79
2017-03-11,54
2017-03-12,27
2017-03-13,48
2017-03-14,54
2017-03-15,44
2017-03-16,45
2017-03-17,38
2017-03-18,91
2017-03-19,27
2017-03-20,39
2017-03-21,50
2017-03-22,37
2017-03-23,46
2017-03-24,51
2017-03-25,99
2017-03-26,40
2017-03-27,40
2017-03-28,32
2017-03-29,33
2017-03-30,56
2017-03-31,48
2017-04-01,69
2017-04-02,20
2017-04-03,47
2017-04-04,29
2017-04-05,36
2017-04-06,27
2017-04-07,40
2017-04-08,74
2017-04-09,36
2017-04-10,50
2017-04-11,40
2017-04-12,47
2017-04-13,46
2017-04-14,50
2017-04-15,84
2017-04-16,0
2017-04-17,0
2017-04-18,17
2017-04-19,36
2017-04-20,49
2017-04-21,52
2017-04-22,44
2017-04-23,29
2017-04-24,43
2017-04-25,38
2017-04-26,34
2017-04-27,38
2017-04-28,59
2017-04-29,113
2017-04-30,45
2017-05-01,0
2017-05-02,44
