time,qty
2018-10-15,24
2018-10-16,30
2018-10-17,24
2018-10-18,34
2018-10-19,33
2018-10-20,48
2018-10-21,49
2018-10-22,21
2018-10-23,17
2018-10-24,19
2018-10-25,17
2018-10-26,44
2018-10-27,87
2018-10-28,70
2018-10-29,36
2018-10-30,36
2018-10-31,33
2018-11-01,65
2018-11-02,55
2018-11-03,73
2018-11-04,65
2018-11-05,15
2018-11-06,15
2018-11-07,32
2018-11-08,39
2018-11-09,50
2018-11-10,104
2018-11-11,87
2018-11-12,22
2018-11-13,30
2018-11-14,30
2018-11-15,21
2018-11-16,49
2018-11-17,70
2018-11-18,72
2018-11-19,22
2018-11-20,34
2018-11-21,44
2018-11-22,116
2018-11-23,182
2018-11-24,194
2018-11-25,152
2018-11-26,60
2018-11-27,20
2018-11-28,35
2018-11-29,24
2018-11-30,41
2018-12-01,73
2018-12-02,97
2018-12-03,42
2018-12-04,54
2018-12-05,40
2018-12-06,42
2018-12-07,66
2018-12-08,88
2018-12-09,109
2018-12-10,24
2018-12-11,42
2018-12-12,48
2018-12-13,62
2018-12-14,69
2018-12-15,123
2018-12-16,120
2018-12-17,65
2018-12-18,67
2018-12-19,80
2018-12-20,106
2018-12-21,82
2018-12-22,155
2018-12-23,160
2018-12-24,116
2018-12-25,0
2018-12-26,0
2018-12-27,65
2018-12-28,49
2018-12-29,71
2018-12-30,76
2018-12-31,40
2019-01-01,0
2019-01-02,78
2019-01-03,94
2019-01-04,84
2019-01-05,260
2019-01-06,164
2019-01-07,63
2019-01-08,65
2019-01-09,87
2019-01-10,52
2019-01-11,88
2019-01-12,156
2019-01-13,124
2019-01-14,42
2019-01-15,89
2019-01-16,63
2019-01-17,73
2019-01-18,96
2019-01-19,176
2019-01-20,202
2019-01-21,75
2019-01-22,82
2019-01-23,84
2019-01-24,62
2019-01-25,108
2019-01-26,175
2019-01-27,126
2019-01-28,59
2019-01-29,60
2019-01-30,63
2019-01-31,58
2019-02-01,70
2019-02-02,144
2019-02-03,131
2019-02-04,91
2019-02-05,54
2019-02-06,89
2019-02-07,86
2019-02-08,78
2019-02-09,175
2019-02-10,125
2019-02-11,49
2019-02-12,70
2019-02-13,65
2019-02-14,65
2019-02-15,55
2019-02-16,106
2019-02-17,70
2019-02-18,52
2019-02-19,53
2019-02-20,27
2019-02-21,44
2019-02-22,58
2019-02-23,95
2019-02-24,75
2019-02-25,25
2019-02-26,29
2019-02-27,35
2019-02-28,58
2019-03-01,44
2019-03-02,47
2019-03-03,51
2019-03-04,28
2019-03-05,21
2019-03-06,21
2019-03-07,31
2019-03-08,34
2019-03-09,71
2019-03-10,60
2019-03-11,21
2019-03-12,32
2019-03-13,19
2019-03-14,20
2019-03-15,34
2019-03-16,42
2019-03-17,56
2019-03-18,25
2019-03-19,27
2019-03-20,31
2019-03-21,25
2019-03-22,35
2019-03-23,47
2019-03-24,36
2019-03-25,12
2019-03-26,31
2019-03-27,20
2019-03-28,23
2019-03-29,43
2019-03-30,80
2019-03-31,36
2019-04-01,41
2019-04-02,14
2019-04-03,16
2019-04-04,33
2019-04-05,28
2019-04-06,92
2019-04-07,74
2019-04-08,32
2019-04-09,23
2019-04-10,33
2019-04-11,33
2019-04-12,51
2019-04-13,79
2019-04-14,65
2019-04-15,31
2019-04-16,26
2019-04-17,55
2019-04-18,27
2019-04-19,44
2019-04-20,81
2019-04-21,0
2019-04-22,26
2019-04-23,35
2019-04-24,41
2019-04-25,63
2019-04-26,35
2019-04-27,75
2019-04-28,54
2019-04-29,39
2019-04-30,51
2019-05-01,57
2019-05-02,29
2019-05-03,36
2019-05-04,85
2019-05-05,54
2019-05-06,25
2019-05-07,29
2019-05-08,29
2019-05-09,27
2019-05-10,47
2019-05-11,81
2019-05-12,52
2019-05-13,35
2019-05-14,39
2019-05-15,43
2019-05-16,37
2019-05-17,48
2019-05-18,94
2019-05-19,59
2019-05-20,13
2019-05-21,24
2019-05-22,30
2019-05-23,40
2019-05-24,58
2019-05-25,62
2019-05-26,74
2019-05-27,25
2019-05-28,30
2019-05-29,37
2019-05-30,48
2019-05-31,53
2019-06-01,102
2019-06-02,73
2019-06-03,53
2019-06-04,45
2019-06-05,46
2019-06-06,51
2019-06-07,49
2019-06-08,104
2019-06-09,87
2019-06-10,23
2019-06-11,27
2019-06-12,25
2019-06-13,36
2019-06-14,44
2019-06-15,62
2019-06-16,43
2019-06-17,19
2019-06-18,37
2019-06-19,46
2019-06-20,24
2019-06-21,59
2019-06-22,83
2019-06-23,71
2019-06-24,41
2019-06-25,36
2019-06-26,31
2019-06-27,93
2019-06-28,89
2019-06-29,124
2019-06-30,89
2019-07-01,51
2019-07-02,52
2019-07-03,35
2019-07-04,49
2019-07-05,40
2019-07-06,218
2019-07-07,206
2019-07-08,110
2019-07-09,77
2019-07-10,93
2019-07-11,89
2019-07-12,82
2019-07-13,127
2019-07-14,124
2019-07-15,38
2019-07-16,95
2019-07-17,100
2019-07-18,81
2019-07-19,59
2019-07-20,105
2019-07-21,87
2019-07-22,48
2019-07-23,73
2019-07-24,112
2019-07-25,78
2019-07-26,90
2019-07-27,159
2019-07-28,157
2019-07-29,67
2019-07-30,67
2019-07-31,52
2019-08-01,91
2019-08-02,71
2019-08-03,127
2019-08-04,90
2019-08-05,83
2019-08-06,45
2019-08-07,106
2019-08-08,88
2019-08-09,72
2019-08-10,52
2019-08-11,110
2019-08-12,59
2019-08-13,43
2019-08-14,55
2019-08-15,48
2019-08-16,51
2019-08-17,46
2019-08-18,55
2019-08-19,45
2019-08-20,52
2019-08-21,42
2019-08-22,53
2019-08-23,74
2019-08-24,88
2019-08-25,73
2019-08-26,55
2019-08-27,42
2019-08-28,56
2019-08-29,24
2019-08-30,20
2019-08-31,57
2019-09-01,47
2019-09-02,29
2019-09-03,29
2019-09-04,27
2019-09-05,21
2019-09-06,68
2019-09-07,71
2019-09-08,34
2019-09-09,21
2019-09-10,15
2019-09-11,22
2019-09-12,27
2019-09-13,30
2019-09-14,55
2019-09-15,34
2019-09-16,24
2019-09-17,24
2019-09-18,35
2019-09-19,46
2019-09-20,43
2019-09-21,84
2019-09-22,48
2019-09-23,12
2019-09-24,35
2019-09-25,49
2019-09-26,38
2019-09-27,36
2019-09-28,82
2019-09-29,63
2019-09-30,32
2019-10-01,45
2019-10-02,41
2019-10-03,46
2019-10-04,37
2019-10-05,74
2019-10-06,64
2019-10-07,36
2019-10-08,11
2019-10-09,33
2019-10-10,16
2019-10-11,41
2019-10-12,89
2019-10-13,66
2019-10-14,42
2019-10-15,20
2019-10-16,53
2019-10-17,40
2019-10-18,38
2019-10-19,95
2019-10-20,81
2019-10-21,42
2019-10-22,37
2019-10-23,34
2019-10-24,32
2019-10-25,60
2019-10-26,78
2019-10-27,36
2019-10-28,24
2019-10-29,27
2019-10-30,41
2019-10-31,33
2019-11-01,93
2019-11-02,102
2019-11-03,86
2019-11-04,42
2019-11-05,45
2019-11-06,57
2019-11-07,34
2019-11-08,50
2019-11-09,65
2019-11-10,68
2019-11-11,21
2019-11-12,33
2019-11-13,42
2019-11-14,41
2019-11-15,56
2019-11-16,84
2019-11-17,73
2019-11-18,21
2019-11-19,23
2019-11-20,19
2019-11-21,37
2019-11-22,42
2019-11-23,66
2019-11-24,65
2019-11-25,18
2019-11-26,27
