time,qty
2016-12-22,98
2016-12-23,103
2016-12-24,135
2016-12-25,0
2016-12-26,85
2016-12-27,83
2016-12-28,83
2016-12-29,130
2016-12-30,137
2016-12-31,99
2017-01-01,0
2017-01-02,53
2017-01-03,69
2017-01-04,65
2017-01-05,212
2017-01-06,211
2017-01-07,198
2017-01-08,172
2017-01-09,63
2017-01-10,58
2017-01-11,50
2017-01-12,61
2017-01-13,143
2017-01-14,207
2017-01-15,162
2017-01-16,93
2017-01-17,56
2017-01-18,109
2017-01-19,91
2017-01-20,110
2017-01-21,150
2017-01-22,167
2017-01-23,55
2017-01-24,50
2017-01-25,68
2017-01-26,66
2017-01-27,98
2017-01-28,153
2017-01-29,148
2017-01-30,63
2017-01-31,90
2017-02-01,81
2017-02-02,65
2017-02-03,95
2017-02-04,138
2017-02-05,99
2017-02-06,73
2017-02-07,60
2017-02-08,79
2017-02-09,88
2017-02-10,108
2017-02-11,206
2017-02-12,154
2017-02-13,68
2017-02-14,51
2017-02-15,90
2017-02-16,82
2017-02-17,81
2017-02-18,105
2017-02-19,110
2017-02-20,73
2017-02-21,58
2017-02-22,53
2017-02-23,56
2017-02-24,63
2017-02-25,121
2017-02-26,92
2017-02-27,58
2017-02-28,73
2017-03-01,127
2017-03-02,85
2017-03-03,105
2017-03-04,160
2017-03-05,106
2017-03-06,89
2017-03-07,70
2017-03-08,82
2017-03-09,62
2017-03-10,60
2017-03-11,117
2017-03-12,98
2017-03-13,36
2017-03-14,40
2017-03-15,45
2017-03-16,46
2017-03-17,40
2017-03-18,96
2017-03-19,40
2017-03-20,33
2017-03-21,37
2017-03-22,50
2017-03-23,53
2017-03-24,41
2017-03-25,87
2017-03-26,88
2017-03-27,31
2017-03-28,26
2017-03-29,26
2017-03-30,36
2017-03-31,46
2017-04-01,112
2017-04-02,68
2017-04-03,25
2017-04-04,30
2017-04-05,41
2017-04-06,19
2017-04-07,51
2017-04-08,85
2017-04-09,58
2017-04-10,27
2017-04-11,32
2017-04-12,51
2017-04-13,33
2017-04-14,79
2017-04-15,101
2017-04-16,0
2017-04-17,22
2017-04-18,61
2017-04-19,35
2017-04-20,57
2017-04-21,66
2017-04-22,84
2017-04-23,54
2017-04-24,87
2017-04-25,52
2017-04-26,37
2017-04-27,39
2017-04-28,42
2017-04-29,108
2017-04-30,67
2017-05-01,73
2017-05-02,35
2017-05-03,36
2017-05-04,35
2017-05-05,56
2017-05-06,105
2017-05-07,64
2017-05-08,38
2017-05-09,35
2017-05-10,56
2017-05-11,34
2017-05-12,55
2017-05-13,82
2017-05-14,66
2017-05-15,65
2017-05-16,34
2017-05-17,42
2017-05-18,74
2017-05-19,63
2017-05-20,87
2017-05-21,59
2017-05-22,31
2017-05-23,31
2017-05-24,57
2017-05-25,55
2017-05-26,91
2017-05-27,135
2017-05-28,79
2017-05-29,51
2017-05-30,53
2017-05-31,41
2017-06-01,61
2017-06-02,98
2017-06-03,81
2017-06-04,91
2017-06-05,37
2017-06-06,47
2017-06-07,41
2017-06-08,43
2017-06-09,80
2017-06-10,98
2017-06-11,80
2017-06-12,50
2017-06-13,48
2017-06-14,43
2017-06-15,70
2017-06-16,77
2017-06-17,91
2017-06-18,38
2017-06-19,40
2017-06-20,31
2017-06-21,40
2017-06-22,30
2017-06-23,112
2017-06-24,147
2017-06-25,95
2017-06-26,36
2017-06-27,43
2017-06-28,46
2017-06-29,59
2017-06-30,46
2017-07-01,181
2017-07-02,171
2017-07-03,90
2017-07-04,92
2017-07-05,91
2017-07-06,75
2017-07-07,54
2017-07-08,154
2017-07-09,143
2017-07-10,67
2017-07-11,66
2017-07-12,62
2017-07-13,101
2017-07-14,87
2017-07-15,162
2017-07-16,135
2017-07-17,74
2017-07-18,105
2017-07-19,86
2017-07-20,106
2017-07-21,119
2017-07-22,210
2017-07-23,149
2017-07-24,87
2017-07-25,84
2017-07-26,109
2017-07-27,142
2017-07-28,96
2017-07-29,215
2017-07-30,171
2017-07-31,91
2017-08-01,78
2017-08-02,109
2017-08-03,139
2017-08-04,180
2017-08-05,190
2017-08-06,178
2017-08-07,107
2017-08-08,112
2017-08-09,116
2017-08-10,100
2017-08-11,100
2017-08-12,111
2017-08-13,82
2017-08-14,53
2017-08-15,40
2017-08-16,58
2017-08-17,37
2017-08-18,51
2017-08-19,83
2017-08-20,74
2017-08-21,46
2017-08-22,75
2017-08-23,59
2017-08-24,59
2017-08-25,73
2017-08-26,67
2017-08-27,56
2017-08-28,50
2017-08-29,32
2017-08-30,46
2017-08-31,52
2017-09-01,47
2017-09-02,78
2017-09-03,53
2017-09-04,26
2017-09-05,38
2017-09-06,28
2017-09-07,44
2017-09-08,46
2017-09-09,61
2017-09-10,72
2017-09-11,28
2017-09-12,37
2017-09-13,32
2017-09-14,29
2017-09-15,30
2017-09-16,95
2017-09-17,51
2017-09-18,43
2017-09-19,38
2017-09-20,32
2017-09-21,59
2017-09-22,34
2017-09-23,71
2017-09-24,65
2017-09-25,30
2017-09-26,22
